"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.623544144E1,8.339934349E-1,4.767675996E-1,3.384066582E0
7.624365932E1,6.915924549E-1,4.119098783E-1,3.813198090E0
7.625185740E1,6.289861202E-1,2.699685097E-1,4.092430115E0
7.626002659E1,7.108259201E-1,2.413769066E-1,4.315048218E0
7.626820871E1,8.327181339E-1,3.063647151E-1,4.339472771E0
7.627640694E1,1.014895201E0,3.222706318E-1,4.122374535E0
7.628460659E1,1.219481707E0,3.624354601E-1,3.764313698E0
7.629280763E1,1.294878244E0,3.822296858E-1,3.474040985E0
7.630100759E1,1.241864443E0,3.752186298E-1,3.260940552E0
7.630922448E1,1.045283079E0,2.368666828E-1,3.105411530E0
7.631742336E1,7.457532883E-1,-1.846665442E-1,2.985257149E0
7.632566482E1,4.112992287E-1,-6.976836920E-1,3.012696266E0
7.633386540E1,3.391480446E-2,-1.290263653E0,3.088139534E0
7.634206428E1,-3.285279274E-1,-1.758008122E0,3.215240479E0
7.635028309E1,-7.056274414E-1,-1.977246284E0,3.157849312E0
7.635848240E1,-1.142384291E0,-2.018887281E0,2.748215675E0
7.636668521E1,-1.593787193E0,-1.947918057E0,2.086374283E0
7.637492813E1,-2.065553665E0,-1.813352346E0,1.318077087E0
7.638313051E1,-2.502891779E0,-1.651074886E0,6.350250244E-1
7.639134763E1,-2.859603643E0,-1.528301001E0,-3.639221191E-3
7.639954790E1,-3.213018179E0,-1.408879042E0,-3.877620697E-1
7.640775155E1,-3.453770399E0,-1.336121798E0,-5.945386887E-1
7.641595248E1,-3.651490688E0,-1.241093516E0,-7.619524002E-1
7.642415271E1,-3.771774530E0,-1.176163554E0,-8.935251236E-1
7.643237582E1,-3.718618393E0,-1.147342920E0,-9.965505600E-1
7.644057451E1,-3.571525097E0,-1.160521507E0,-1.054099083E0
7.644881163E1,-3.445801020E0,-1.159603834E0,-1.190590858E0
7.645701209E1,-3.356715441E0,-1.188210845E0,-1.345846653E0
7.646521174E1,-3.182144403E0,-1.316340685E0,-1.481481552E0
7.647343963E1,-2.923931122E0,-1.427827477E0,-1.485048294E0
7.648163940E1,-2.504312754E0,-1.485470772E0,-1.268270493E0
7.648984824E1,-1.961940169E0,-1.502130270E0,-9.171638489E-1
7.649804859E1,-1.383121967E0,-1.494680524E0,-6.305408478E-1
7.650624924E1,-8.383347988E-1,-1.419625640E0,-4.903402328E-1
7.651447348E1,-3.385586739E-1,-1.257600546E0,-4.611234665E-1
7.652267486E1,1.311287880E-1,-1.064326286E0,-5.425357819E-1
7.653087944E1,4.919002056E-1,-8.076169491E-1,-7.841663361E-1
7.653907798E1,7.537961006E-1,-5.135765672E-1,-1.211783409E0
7.654727705E1,9.419336319E-1,-2.427173853E-1,-1.568751812E0
7.655550159E1,1.155917406E0,6.873965263E-3,-1.830712795E0
7.656370348E1,1.315691710E0,2.260723710E-1,-1.975747108E0
7.657191167E1,1.381582022E0,4.084517956E-1,-2.240355968E0
7.658011278E1,1.370120525E0,5.971028805E-1,-2.414517403E0
7.658831459E1,1.219375849E0,7.159364223E-1,-2.469517708E0
7.659654367E1,1.025659084E0,7.789868712E-1,-2.539589405E0
7.660474432E1,8.182191849E-1,8.194535375E-1,-2.563457012E0
7.661298578E1,5.493597984E-1,9.032695889E-1,-2.557811260E0
7.662118544E1,3.021285534E-1,9.227961302E-1,-2.444193840E0
7.662938678E1,1.004106998E-1,9.620605707E-1,-2.253681660E0
7.663760613E1,-1.078150272E-1,9.709839225E-1,-2.012825012E0
7.664580963E1,-3.690917492E-1,9.676644802E-1,-1.664764881E0
7.665401886E1,-6.293156147E-1,9.587540627E-1,-1.273867130E0
7.666221890E1,-8.244802952E-1,8.778702021E-1,-8.936653137E-1
7.667042036E1,-1.119815350E0,8.130040765E-1,-4.883451462E-1
7.667864874E1,-1.421286821E0,8.567395806E-1,-6.068801880E-2
7.668690547E1,-1.496141911E0,8.866854310E-1,1.783409119E-1
7.669507567E1,-1.380299807E0,7.878981233E-1,4.130506516E-1
7.670327744E1,-1.104082346E0,6.968435049E-1,5.449342728E-1
7.671147844E1,-9.421961308E-1,5.988886952E-1,5.329952240E-1
7.671970797E1,-7.457652092E-1,5.008308887E-1,6.095046997E-1
7.672791051E1,-5.482568741E-1,4.184247255E-1,8.368406296E-1
7.673612128E1,-2.881653309E-1,3.096005321E-1,1.030811310E0
7.674432228E1,-5.217790604E-2,2.513112426E-1,1.131816864E0
7.675252367E1,1.617465019E-1,2.642652988E-1,1.120794296E0
7.676075767E1,3.946194649E-1,4.017272592E-1,1.045611382E0
